id,neg,neu,pos,compound
8469,0.0,0.682,0.318,0.6369
5179,0.0,1.0,0.0,0.0
12421,0.276,0.724,0.0,-0.8034
4390,0.347,0.653,0.0,-0.7845
14902,0.0,0.577,0.423,0.5267
7877,0.0,1.0,0.0,0.0
10973,0.196,0.712,0.093,-0.4404
4917,0.0,0.863,0.137,0.2263
15964,0.291,0.709,0.0,-0.6249
2014,0.189,0.811,0.0,-0.4215
1249,0.0,0.741,0.259,0.4201
22065,0.0,1.0,0.0,0.0
7095,0.0,1.0,0.0,0.0
12605,0.0,1.0,0.0,0.0
15854,0.0,0.824,0.176,0.128
13753,0.0,1.0,0.0,0.0
7794,0.0,1.0,0.0,0.0
20483,0.266,0.658,0.077,-0.7324
8821,0.339,0.661,0.0,-0.6249
20073,0.118,0.882,0.0,-0.0516
19081,0.0,1.0,0.0,0.0
1975,0.0,1.0,0.0,0.0
902,0.0,1.0,0.0,0.0
3067,0.0,0.704,0.296,0.7096
5613,0.0,1.0,0.0,0.0
13135,0.192,0.717,0.091,-0.5622
5052,0.0,1.0,0.0,0.0
497,0.0,0.779,0.221,0.5267
17553,0.2,0.8,0.0,-0.4588
5312,0.0,0.741,0.259,0.6369
19792,0.0,0.807,0.193,0.5893
13533,0.0,0.708,0.292,0.5106
20012,0.0,1.0,0.0,0.0
21108,0.419,0.581,0.0,-0.8374
15447,0.198,0.689,0.113,-0.3818
16343,0.2,0.8,0.0,-0.4588
12381,0.0,0.847,0.153,0.2023
6249,0.0,1.0,0.0,0.0
3719,0.0,0.88,0.12,0.128
20752,0.256,0.744,0.0,-0.4767
9333,0.0,1.0,0.0,0.0
20245,0.0,1.0,0.0,0.0
6442,0.215,0.785,0.0,-0.6249
7629,0.0,0.699,0.301,0.6808
3811,0.223,0.777,0.0,-0.5766
570,0.0,0.879,0.121,0.296
6623,0.124,0.876,0.0,-0.1779
5894,0.339,0.661,0.0,-0.6249
13556,0.143,0.785,0.072,-0.2714
3291,0.0,1.0,0.0,0.0
20469,0.524,0.476,0.0,-0.765
16754,0.156,0.455,0.39,0.3818
8115,0.0,1.0,0.0,0.0
20885,0.0,1.0,0.0,0.0
3649,0.43,0.57,0.0,-0.8192
6395,0.174,0.826,0.0,-0.2263
20764,0.341,0.491,0.168,-0.5367
23220,0.0,0.821,0.179,0.34
8110,0.0,1.0,0.0,0.0
12362,0.0,1.0,0.0,0.0
18282,0.0,0.852,0.148,0.5106
7418,0.0,1.0,0.0,0.0
14876,0.275,0.725,0.0,-0.2584
5073,0.0,1.0,0.0,0.0
12189,0.0,1.0,0.0,0.0
371,0.0,1.0,0.0,0.0
11880,0.0,0.72,0.28,0.5423
14649,0.0,1.0,0.0,0.0
1928,0.0,1.0,0.0,0.0
1390,0.0,1.0,0.0,0.0
14823,0.0,1.0,0.0,0.0
23134,0.163,0.663,0.175,0.0516
23421,0.097,0.796,0.106,0.0516
7286,0.0,0.781,0.219,0.4215
22165,0.0,1.0,0.0,0.0
5376,0.0,1.0,0.0,0.0
16813,0.406,0.376,0.218,-0.4588
11489,0.221,0.779,0.0,-0.5267
22363,0.091,0.909,0.0,-0.0258
5439,0.0,0.833,0.167,0.2023
17107,0.217,0.631,0.152,-0.3239
8102,0.0,0.852,0.148,0.4168
1778,0.0,0.772,0.228,0.6633
22419,0.0,1.0,0.0,0.0
9566,0.0,1.0,0.0,0.0
20961,0.381,0.619,0.0,-0.5106
5523,0.174,0.826,0.0,-0.2732
9738,0.274,0.627,0.1,-0.694
4471,0.237,0.763,0.0,-0.4767
5114,0.4,0.6,0.0,-0.8091
11398,0.0,0.863,0.137,0.4003
19798,0.349,0.651,0.0,-0.7469
5124,0.459,0.541,0.0,-0.7003
15587,0.392,0.608,0.0,-0.7964
1563,0.0,0.707,0.293,0.4404
20801,0.0,1.0,0.0,0.0
17090,0.149,0.679,0.172,-0.128
15696,0.226,0.616,0.158,-0.25
13634,0.0,1.0,0.0,0.0
7079,0.0,1.0,0.0,0.0
15987,0.0,1.0,0.0,0.0
18574,0.313,0.687,0.0,-0.6249
13478,0.298,0.702,0.0,-0.6249
10824,0.103,0.897,0.0,-0.1531
5149,0.211,0.789,0.0,-0.4939
3407,0.0,0.759,0.241,0.5859
4463,0.0,0.69,0.31,0.5574
16734,0.313,0.687,0.0,-0.6249
2154,0.0,1.0,0.0,0.0
17207,0.0,1.0,0.0,0.0
5447,0.279,0.721,0.0,-0.4767
20851,0.0,1.0,0.0,0.0
17082,0.18,0.82,0.0,-0.6597
14173,0.0,0.69,0.31,0.6037
19491,0.321,0.679,0.0,-0.7672
8522,0.0,1.0,0.0,0.0
8699,0.0,0.797,0.203,0.4215
4296,0.0,1.0,0.0,0.0
22943,0.0,1.0,0.0,0.0
12620,0.0,1.0,0.0,0.0
18649,0.0,1.0,0.0,0.0
8104,0.0,0.763,0.237,0.4215
4415,0.211,0.663,0.127,-0.34
1323,0.167,0.833,0.0,-0.3818
9206,0.129,0.709,0.163,0.1245
10482,0.189,0.709,0.102,-0.2741
22481,0.281,0.719,0.0,-0.5106
2583,0.0,1.0,0.0,0.0
20450,0.565,0.435,0.0,-0.8316
17903,0.256,0.639,0.105,-0.5106
15018,0.223,0.777,0.0,-0.5574
5530,0.22,0.78,0.0,-0.4767
7132,0.0,1.0,0.0,0.0
10283,0.169,0.831,0.0,-0.2584
9950,0.0,1.0,0.0,0.0
12939,0.0,1.0,0.0,0.0
12485,0.0,1.0,0.0,0.0
21042,0.143,0.857,0.0,-0.128
308,0.0,1.0,0.0,0.0
1108,0.36,0.64,0.0,-0.5423
16131,0.345,0.655,0.0,-0.7003
4982,0.0,1.0,0.0,0.0
10427,0.206,0.794,0.0,-0.3818
14505,0.0,1.0,0.0,0.0
14207,0.0,1.0,0.0,0.0
6113,0.0,1.0,0.0,0.0
17441,0.206,0.794,0.0,-0.3818
1441,0.0,0.616,0.384,0.6808
20714,0.143,0.857,0.0,-0.6124
4881,0.0,1.0,0.0,0.0
10085,0.0,0.678,0.322,0.4215
18255,0.394,0.529,0.076,-0.7506
9116,0.0,1.0,0.0,0.0
9272,0.0,1.0,0.0,0.0
19179,0.0,0.643,0.357,0.8038
17884,0.0,0.904,0.096,0.1511
15819,0.138,0.692,0.17,0.1613
6581,0.138,0.75,0.113,-0.1027
2083,0.0,1.0,0.0,0.0
20821,0.429,0.463,0.108,-0.6318
13875,0.0,0.791,0.209,0.4404
14796,0.0,1.0,0.0,0.0
4355,0.0,1.0,0.0,0.0
13486,0.0,0.741,0.259,0.4215
2342,0.281,0.719,0.0,-0.5994
17013,0.0,0.784,0.216,0.6705
18437,0.172,0.43,0.398,0.6932
3639,0.176,0.681,0.143,-0.1139
4972,0.245,0.472,0.283,0.1027
15920,0.0,1.0,0.0,0.0
9151,0.237,0.763,0.0,-0.4767
6736,0.284,0.577,0.139,-0.4588
12249,0.192,0.808,0.0,-0.2263
21565,0.128,0.77,0.102,-0.1731
20755,0.424,0.576,0.0,-0.7096
19478,0.245,0.755,0.0,-0.3818
4776,0.0,0.796,0.204,0.516
11588,0.503,0.497,0.0,-0.9029
13692,0.216,0.784,0.0,-0.296
5651,0.161,0.839,0.0,-0.3612
10559,0.0,1.0,0.0,0.0
7633,0.0,1.0,0.0,0.0
13028,0.213,0.671,0.116,-0.3818
6279,0.0,1.0,0.0,0.0
7179,0.0,0.552,0.448,0.7579
15506,0.229,0.573,0.197,-0.128
8291,0.0,0.645,0.355,0.607
18992,0.248,0.752,0.0,-0.7125
377,0.204,0.575,0.222,0.0571
6381,0.0,1.0,0.0,0.0
3216,0.0,1.0,0.0,0.0
9816,0.0,1.0,0.0,0.0
7040,0.0,0.816,0.184,0.2023
9837,0.0,1.0,0.0,0.0
12010,0.282,0.641,0.077,-0.7003
14271,0.278,0.722,0.0,-0.6124
7830,0.212,0.788,0.0,-0.6166
5591,0.151,0.588,0.261,0.3182
277,0.0,0.833,0.167,0.296
11380,0.0,1.0,0.0,0.0
19636,0.0,1.0,0.0,0.0
19287,0.36,0.452,0.188,-0.7717
964,0.0,0.537,0.463,0.7845
9055,0.294,0.706,0.0,-0.3612
3703,0.0,1.0,0.0,0.0
13981,0.333,0.667,0.0,-0.6124
18582,0.308,0.565,0.127,-0.7297
4190,0.101,0.743,0.155,0.2023
22300,0.345,0.655,0.0,-0.7003
21024,0.115,0.687,0.198,0.4278
8016,0.0,0.789,0.211,0.34
9014,0.141,0.859,0.0,-0.3182
20615,0.379,0.621,0.0,-0.6461
10879,0.0,1.0,0.0,0.0
12622,0.0,1.0,0.0,0.0
14277,0.239,0.761,0.0,-0.6908
23214,0.483,0.517,0.0,-0.8126
1303,0.15,0.85,0.0,-0.3182
15245,0.451,0.427,0.122,-0.8494
163,0.0,0.839,0.161,0.3612
9147,0.173,0.827,0.0,-0.7424
12096,0.0,1.0,0.0,0.0
17808,0.0,0.842,0.158,0.3875
7964,0.0,1.0,0.0,0.0
11268,0.419,0.581,0.0,-0.7579
9353,0.0,0.745,0.255,0.34
252,0.293,0.538,0.169,-0.2656
22051,0.104,0.667,0.23,0.4019
16620,0.0,0.797,0.203,0.4215
5831,0.119,0.734,0.147,0.1548
21638,0.269,0.379,0.352,0.3885
5963,0.0,0.833,0.167,0.25
15897,0.0,1.0,0.0,0.0
16922,0.0,0.515,0.485,0.5719
19376,0.0,0.69,0.31,0.5574
5885,0.0,0.649,0.351,0.6597
5758,0.0,0.574,0.426,0.8636
4177,0.203,0.633,0.165,-0.1531
5669,0.204,0.593,0.203,-0.0067
9571,0.0,0.847,0.153,0.2023
4347,0.501,0.499,0.0,-0.8415
1896,0.0,1.0,0.0,0.0
10019,0.203,0.566,0.231,0.4263
6050,0.0,0.88,0.12,0.128
14128,0.0,1.0,0.0,0.0
2110,0.0,0.759,0.241,0.5859
16749,0.0,1.0,0.0,0.0
13824,0.0,1.0,0.0,0.0
4590,0.184,0.735,0.081,-0.34
17782,0.201,0.727,0.073,-0.6408
14109,0.512,0.325,0.163,-0.6486
741,0.0,0.764,0.236,0.5267
7208,0.453,0.547,0.0,-0.8949
3292,0.163,0.654,0.183,0.0772
4573,0.0,0.811,0.189,0.4215
12320,0.326,0.674,0.0,-0.2263
3112,0.0,0.824,0.176,0.128
22116,0.193,0.807,0.0,-0.4767
14865,0.255,0.745,0.0,-0.34
18963,0.245,0.755,0.0,-0.6399
5474,0.203,0.534,0.263,0.2808
102,0.173,0.693,0.134,-0.2023
19067,0.219,0.781,0.0,-0.4215
9846,0.0,1.0,0.0,0.0
10667,0.0,1.0,0.0,0.0
8038,0.139,0.647,0.214,0.3593
5865,0.0,0.722,0.278,0.4019
15978,0.245,0.755,0.0,-0.3818
15919,0.0,0.853,0.147,0.3034
19762,0.0,1.0,0.0,0.0
10438,0.144,0.676,0.18,-0.0516
1412,0.0,0.752,0.248,0.5106
2219,0.387,0.613,0.0,-0.8208
1980,0.0,0.792,0.208,0.6369
6229,0.326,0.674,0.0,-0.4404
531,0.0,1.0,0.0,0.0
14059,0.277,0.541,0.182,-0.1027
17101,0.0,1.0,0.0,0.0
11743,0.173,0.551,0.276,0.3182
20630,0.0,0.84,0.16,0.2732
16952,0.143,0.857,0.0,-0.128
2858,0.293,0.707,0.0,-0.4404
8404,0.227,0.773,0.0,-0.5719
13464,0.443,0.316,0.241,-0.296
20926,0.0,1.0,0.0,0.0
5979,0.213,0.787,0.0,-0.4019
998,0.0,0.897,0.103,0.128
10662,0.187,0.813,0.0,-0.5994
22519,0.575,0.425,0.0,-0.9211
2130,0.0,1.0,0.0,0.0
6228,0.0,0.799,0.201,0.3089
470,0.481,0.519,0.0,-0.8126
55,0.47,0.53,0.0,-0.7351
8693,0.15,0.85,0.0,-0.3182
18138,0.192,0.662,0.146,-0.1779
4315,0.432,0.453,0.115,-0.8271
14537,0.37,0.63,0.0,-0.5719
8063,0.138,0.582,0.28,0.4019
19050,0.0,0.698,0.302,0.4404
877,0.0,1.0,0.0,0.0
22930,0.302,0.698,0.0,-0.5994
16302,0.0,1.0,0.0,0.0
14929,0.0,1.0,0.0,0.0
8584,0.484,0.516,0.0,-0.8842
9276,0.143,0.857,0.0,-0.128
13701,0.172,0.828,0.0,-0.3595
13517,0.0,0.769,0.231,0.6369
1998,0.0,1.0,0.0,0.0
13182,0.353,0.451,0.195,-0.4767
11453,0.234,0.584,0.182,-0.2023
946,0.126,0.874,0.0,-0.0772
1823,0.182,0.727,0.091,-0.3612
4422,0.0,0.721,0.279,0.4767
14980,0.296,0.538,0.167,-0.2311
9169,0.203,0.797,0.0,-0.836
8844,0.215,0.681,0.105,-0.4767
3636,0.167,0.833,0.0,-0.296
20485,0.088,0.79,0.122,0.2003
16917,0.116,0.698,0.186,0.2942
439,0.0,1.0,0.0,0.0
547,0.12,0.723,0.157,0.1531
19484,0.462,0.538,0.0,-0.6124
12589,0.0,0.866,0.134,0.1779
1586,0.0,0.72,0.28,0.5423
2576,0.0,1.0,0.0,0.0
12645,0.427,0.573,0.0,-0.802
3738,0.0,1.0,0.0,0.0
12782,0.27,0.73,0.0,-0.5719
10681,0.0,1.0,0.0,0.0
3430,0.459,0.413,0.129,-0.8316
14488,0.353,0.565,0.082,-0.9112
10173,0.323,0.677,0.0,-0.7351
18089,0.36,0.64,0.0,-0.6705
12949,0.292,0.708,0.0,-0.5106
11767,0.342,0.658,0.0,-0.6369
8452,0.0,0.87,0.13,0.2716
8880,0.205,0.795,0.0,-0.4767
3137,0.194,0.806,0.0,-0.34
18282,0.4,0.6,0.0,-0.7184
14738,0.098,0.722,0.18,0.3182
6117,0.0,0.801,0.199,0.4973
13116,0.0,1.0,0.0,0.0
967,0.0,1.0,0.0,0.0
21289,0.224,0.776,0.0,-0.3818
517,0.453,0.547,0.0,-0.7003
19380,0.187,0.813,0.0,-0.3182
23085,0.0,1.0,0.0,0.0
16393,0.0,0.742,0.258,0.5382
15159,0.128,0.676,0.196,0.25
2361,0.0,1.0,0.0,0.0
9265,0.107,0.893,0.0,-0.34
11074,0.057,0.943,0.0,-0.0516
16947,0.211,0.789,0.0,-0.34
11131,0.265,0.395,0.341,0.4451
19763,0.628,0.372,0.0,-0.9153
19123,0.0,1.0,0.0,0.0
19337,0.366,0.519,0.115,-0.8481
1029,0.0,1.0,0.0,0.0
13774,0.356,0.644,0.0,-0.7672
17101,0.0,0.715,0.285,0.5553
11194,0.136,0.717,0.147,-0.1779
12232,0.305,0.519,0.176,-0.3578
4102,0.0,1.0,0.0,0.0
8550,0.177,0.615,0.208,0.1027
13223,0.0,0.741,0.259,0.4215
23218,0.43,0.57,0.0,-0.7783
11056,0.0,0.741,0.259,0.68
21541,0.16,0.719,0.121,-0.2023
6261,0.0,1.0,0.0,0.0
8130,0.161,0.455,0.384,0.6597
7253,0.0,1.0,0.0,0.0
9902,0.0,0.541,0.459,0.6249
1615,0.0,0.865,0.135,0.1027
4884,0.156,0.844,0.0,-0.34
15501,0.0,1.0,0.0,0.0
10805,0.0,1.0,0.0,0.0
19028,0.0,1.0,0.0,0.0
2488,0.191,0.637,0.172,-0.0772
7811,0.234,0.585,0.181,-0.2263
20567,0.0,1.0,0.0,0.0
21265,0.099,0.728,0.172,0.2732
11514,0.0,0.777,0.223,0.3182
20519,0.496,0.504,0.0,-0.7845
1305,0.293,0.585,0.122,-0.4939
992,0.271,0.729,0.0,-0.3818
19227,0.341,0.659,0.0,-0.6908
17593,0.386,0.543,0.071,-0.7783
4271,0.175,0.617,0.208,0.1227
23414,0.0,0.791,0.209,0.5707
19522,0.245,0.755,0.0,-0.3818
16725,0.0,0.522,0.478,0.6705
16264,0.0,0.662,0.338,0.6249
17215,0.105,0.805,0.09,-0.0943
1514,0.167,0.833,0.0,-0.34
6101,0.0,1.0,0.0,0.0
20408,0.313,0.687,0.0,-0.6249
19336,0.0,0.742,0.258,0.4824
19709,0.228,0.772,0.0,-0.6633
7975,0.0,1.0,0.0,0.0
16060,0.0,1.0,0.0,0.0
15259,0.402,0.512,0.085,-0.8891
2889,0.0,1.0,0.0,0.0
4272,0.0,0.688,0.312,0.6739
1640,0.484,0.516,0.0,-0.8834
14617,0.0,1.0,0.0,0.0
12236,0.283,0.717,0.0,-0.7125
12468,0.0,1.0,0.0,0.0
1196,0.201,0.578,0.221,0.0772
7636,0.0,1.0,0.0,0.0
7160,0.0,1.0,0.0,0.0
3378,0.117,0.541,0.343,0.6632
9794,0.374,0.481,0.145,-0.7974
20264,0.252,0.533,0.215,-0.1779
10613,0.0,0.813,0.187,0.3182
9286,0.308,0.692,0.0,-0.7983
15619,0.0,0.722,0.278,0.4019
11075,0.0,1.0,0.0,0.0
17000,0.375,0.625,0.0,-0.5859
7241,0.0,1.0,0.0,0.0
511,0.293,0.707,0.0,-0.4404
11629,0.0,1.0,0.0,0.0
19936,0.178,0.711,0.111,-0.3612
11398,0.305,0.402,0.293,-0.0516
13878,0.0,1.0,0.0,0.0
498,0.167,0.833,0.0,-0.296
2967,0.0,0.637,0.363,0.6908
1314,0.109,0.891,0.0,-0.0572
10935,0.2,0.8,0.0,-0.4588
15145,0.538,0.462,0.0,-0.8877
17791,0.274,0.726,0.0,-0.5267
16960,0.273,0.727,0.0,-0.4588
1525,0.0,0.701,0.299,0.5719
6102,0.0,1.0,0.0,0.0
16164,0.0,1.0,0.0,0.0
8432,0.248,0.752,0.0,-0.5106
8176,0.231,0.769,0.0,-0.5574
21361,0.0,1.0,0.0,0.0
8445,0.0,0.769,0.231,0.4019
15574,0.0,0.833,0.167,0.1531
20182,0.096,0.781,0.123,0.1613
16286,0.0,0.842,0.158,0.128
20298,0.0,1.0,0.0,0.0
6887,0.0,0.826,0.174,0.2263
19020,0.321,0.679,0.0,-0.6369
5477,0.31,0.69,0.0,-0.5574
20899,0.0,1.0,0.0,0.0
12024,0.0,1.0,0.0,0.0
5656,0.0,0.833,0.167,0.4215
2334,0.302,0.698,0.0,-0.5994
5678,0.173,0.709,0.118,-0.1779
21225,0.173,0.827,0.0,-0.5267
6921,0.0,1.0,0.0,0.0
18216,0.231,0.634,0.134,-0.3818
10285,0.314,0.686,0.0,-0.4939
21082,0.32,0.68,0.0,-0.3182
3589,0.0,0.593,0.407,0.5859
9725,0.302,0.698,0.0,-0.3818
3262,0.0,0.713,0.287,0.6633
7810,0.0,0.678,0.322,0.5859
1422,0.0,0.596,0.404,0.5778
16779,0.471,0.529,0.0,-0.8402
18641,0.271,0.568,0.161,-0.4756
23049,0.0,0.698,0.302,0.0772
22677,0.34,0.66,0.0,-0.7717
7785,0.0,0.709,0.291,0.7125
17229,0.339,0.661,0.0,-0.6841
7755,0.095,0.726,0.179,0.3612
15754,0.0,1.0,0.0,0.0
16941,0.268,0.732,0.0,-0.5106
22742,0.0,1.0,0.0,0.0
17156,0.497,0.503,0.0,-0.7845
17312,0.57,0.43,0.0,-0.8388
16691,0.0,1.0,0.0,0.0
14102,0.259,0.741,0.0,-0.4215
6430,0.0,0.86,0.14,0.0772
18923,0.167,0.833,0.0,-0.2023
1308,0.0,0.833,0.167,0.2023
4985,0.0,0.635,0.365,0.6956
21877,0.0,1.0,0.0,0.0
4414,0.0,1.0,0.0,0.0
18633,0.178,0.706,0.116,-0.3034
20579,0.0,1.0,0.0,0.0
19778,0.0,1.0,0.0,0.0
7564,0.403,0.456,0.142,-0.731
6347,0.176,0.824,0.0,-0.4588
9804,0.349,0.651,0.0,-0.7096
11966,0.0,1.0,0.0,0.0
3485,0.0,0.645,0.355,0.5267
1833,0.238,0.762,0.0,-0.3612
3545,0.231,0.769,0.0,-0.5106
4682,0.19,0.675,0.135,-0.2263
7082,0.0,1.0,0.0,0.0
995,0.0,1.0,0.0,0.0
22527,0.0,1.0,0.0,0.0
7937,0.0,1.0,0.0,0.0
22783,0.0,1.0,0.0,0.0
23151,0.292,0.708,0.0,-0.5106
6481,0.14,0.667,0.193,0.2023
1212,0.13,0.87,0.0,-0.2732
2509,0.221,0.779,0.0,-0.5267
9144,0.0,1.0,0.0,0.0
7480,0.355,0.645,0.0,-0.7717
11734,0.231,0.769,0.0,-0.34
4815,0.191,0.809,0.0,-0.3818
10509,0.337,0.663,0.0,-0.7259
2568,0.13,0.679,0.191,0.25
6463,0.0,1.0,0.0,0.0
14889,0.417,0.583,0.0,-0.4588
20776,0.191,0.395,0.414,0.34
18263,0.291,0.709,0.0,-0.6249
20319,0.474,0.526,0.0,-0.743
6551,0.0,1.0,0.0,0.0
15728,0.0,1.0,0.0,0.0
7539,0.209,0.597,0.194,-0.0516
2560,0.0,0.659,0.341,0.4767
18910,0.0,0.736,0.264,0.5562
17941,0.0,0.804,0.196,0.296
9893,0.182,0.818,0.0,-0.6124
3035,0.116,0.737,0.147,0.1531
15445,0.0,1.0,0.0,0.0
23106,0.0,0.773,0.227,0.4767
7893,0.245,0.755,0.0,-0.3818
20935,0.195,0.805,0.0,-0.5267
5590,0.245,0.581,0.174,-0.4033
21894,0.101,0.744,0.155,0.2732
20597,0.0,0.912,0.088,0.34
11304,0.0,0.8,0.2,0.3612
7143,0.0,0.707,0.293,0.4404
14678,0.0,1.0,0.0,0.0
12769,0.196,0.804,0.0,-0.296
8022,0.0,1.0,0.0,0.0
8647,0.0,0.737,0.263,0.6124
2799,0.0,1.0,0.0,0.0
2014,0.2,0.8,0.0,-0.3612
1785,0.0,0.874,0.126,0.0772
23385,0.253,0.602,0.145,-0.4203
14866,0.0,1.0,0.0,0.0
3734,0.0,1.0,0.0,0.0
6951,0.0,1.0,0.0,0.0
3595,0.333,0.667,0.0,-0.6124
19270,0.0,0.816,0.184,0.4019
13680,0.369,0.631,0.0,-0.7531
9078,0.389,0.611,0.0,-0.7672
6043,0.281,0.719,0.0,-0.6908
12824,0.202,0.752,0.046,-0.6932
12725,0.0,0.752,0.248,0.5106
2007,0.301,0.57,0.13,-0.5106
2263,0.254,0.746,0.0,-0.5267
17895,0.0,0.756,0.244,0.4404
5619,0.0,1.0,0.0,0.0
11963,0.0,0.78,0.22,0.2076
10227,0.0,1.0,0.0,0.0
18071,0.18,0.82,0.0,-0.296
17606,0.0,1.0,0.0,0.0
4096,0.0,0.659,0.341,0.7351
13048,0.0,1.0,0.0,0.0
14573,0.0,0.696,0.304,0.3612
23158,0.0,1.0,0.0,0.0
18372,0.444,0.556,0.0,-0.6808
8595,0.198,0.579,0.223,0.0772
300,0.0,1.0,0.0,0.0
7614,0.352,0.648,0.0,-0.8225
6622,0.214,0.786,0.0,-0.4588
15669,0.0,0.777,0.223,0.3182
20456,0.0,1.0,0.0,0.0
15931,0.144,0.856,0.0,-0.4019
11505,0.245,0.755,0.0,-0.3818
9587,0.0,0.853,0.147,0.3034
2122,0.433,0.567,0.0,-0.824
17360,0.374,0.626,0.0,-0.7761
1982,0.0,1.0,0.0,0.0
12385,0.0,1.0,0.0,0.0
14490,0.149,0.851,0.0,-0.1027
18436,0.219,0.651,0.13,-0.2924
20879,0.309,0.569,0.122,-0.3182
4629,0.296,0.704,0.0,-0.6841
4864,0.0,0.62,0.38,0.5994
8663,0.606,0.394,0.0,-0.8834
16216,0.0,1.0,0.0,0.0
14161,0.0,1.0,0.0,0.0
9006,0.0,0.681,0.319,0.7269
20386,0.125,0.52,0.354,0.7734
3978,0.143,0.687,0.169,0.1449
13379,0.456,0.544,0.0,-0.7717
16360,0.267,0.534,0.198,-0.2263
12565,0.221,0.779,0.0,-0.4278
2554,0.228,0.63,0.142,-0.2732
20989,0.0,1.0,0.0,0.0
19263,0.249,0.751,0.0,-0.6103
20875,0.0,1.0,0.0,0.0
13613,0.286,0.714,0.0,-0.4939
13863,0.326,0.674,0.0,-0.743
12291,0.0,0.839,0.161,0.3182
16118,0.0,1.0,0.0,0.0
5572,0.265,0.735,0.0,-0.4522
8714,0.0,1.0,0.0,0.0
22816,0.358,0.642,0.0,-0.5994
836,0.0,0.737,0.263,0.3612
16422,0.522,0.478,0.0,-0.8986
730,0.501,0.499,0.0,-0.8415
17415,0.235,0.765,0.0,-0.5106
11173,0.102,0.795,0.102,0.0
19658,0.0,1.0,0.0,0.0
18619,0.0,0.87,0.13,0.128
1353,0.0,1.0,0.0,0.0
2577,0.209,0.791,0.0,-0.3353
6524,0.0,1.0,0.0,0.0
7327,0.0,1.0,0.0,0.0
19588,0.206,0.684,0.11,-0.368
5812,0.0,0.714,0.286,0.5574
4642,0.0,1.0,0.0,0.0
22792,0.0,0.625,0.375,0.5859
14877,0.312,0.603,0.085,-0.8126
1881,0.322,0.678,0.0,-0.5859
7548,0.224,0.597,0.179,-0.1531
1821,0.0,1.0,0.0,0.0
22826,0.0,1.0,0.0,0.0
2016,0.362,0.638,0.0,-0.6249
8211,0.0,0.744,0.256,0.6705
5071,0.0,0.794,0.206,0.3818
12623,0.0,0.707,0.293,0.784
10147,0.127,0.545,0.327,0.4939
7889,0.299,0.484,0.217,-0.2185
15650,0.352,0.558,0.09,-0.8579
11814,0.189,0.811,0.0,-0.4199
2456,0.0,0.853,0.147,0.4466
11928,0.0,0.828,0.172,0.4019
11523,0.0,0.743,0.257,0.7034
8541,0.342,0.421,0.237,-0.4588
19856,0.0,0.702,0.298,0.6249
16014,0.734,0.266,0.0,-0.93
4313,0.0,0.815,0.185,0.3612
4159,0.328,0.672,0.0,-0.4404
4394,0.0,1.0,0.0,0.0
9119,0.512,0.488,0.0,-0.743
2616,0.0,1.0,0.0,0.0
222,0.0,0.857,0.143,0.128
10477,0.0,1.0,0.0,0.0
1539,0.153,0.847,0.0,-0.4404
12566,0.0,1.0,0.0,0.0
4680,0.0,1.0,0.0,0.0
4079,0.0,1.0,0.0,0.0
18534,0.651,0.349,0.0,-0.8807
15150,0.14,0.748,0.112,-0.1531
2804,0.0,1.0,0.0,0.0
22332,0.0,1.0,0.0,0.0
9179,0.208,0.792,0.0,-0.2732
13817,0.0,0.662,0.338,0.7667
3083,0.14,0.61,0.25,0.4215
17953,0.279,0.721,0.0,-0.8452
10981,0.0,1.0,0.0,0.0
5228,0.0,1.0,0.0,0.0
19966,0.449,0.393,0.157,-0.6369
4474,0.452,0.548,0.0,-0.8143
991,0.0,0.625,0.375,0.5859
15934,0.097,0.773,0.13,0.1779
9062,0.5,0.5,0.0,-0.7906
8659,0.0,0.8,0.2,0.25
5110,0.0,0.857,0.143,0.128
10287,0.0,0.721,0.279,0.2723
19571,0.0,0.685,0.315,0.6289
20942,0.0,1.0,0.0,0.0
1027,0.158,0.616,0.226,0.25
18884,0.198,0.457,0.345,0.4404
11362,0.0,0.833,0.167,0.5574
13967,0.325,0.675,0.0,-0.8038
4679,0.0,1.0,0.0,0.0
12582,0.0,0.692,0.308,0.4588
14715,0.0,1.0,0.0,0.0
21315,0.585,0.415,0.0,-0.9578
17030,0.511,0.381,0.108,-0.8602
15307,0.284,0.716,0.0,-0.8192
20794,0.247,0.753,0.0,-0.5574
4837,0.214,0.536,0.25,0.1531
6823,0.259,0.597,0.145,-0.4051
483,0.0,0.693,0.307,0.5319
10729,0.0,1.0,0.0,0.0
17373,0.528,0.472,0.0,-0.7717
10288,0.353,0.647,0.0,-0.7603
13298,0.0,1.0,0.0,0.0
20686,0.363,0.637,0.0,-0.8788
5074,0.348,0.44,0.213,-0.6575
12041,0.0,1.0,0.0,0.0
20870,0.0,1.0,0.0,0.0
15153,0.0,1.0,0.0,0.0
15294,0.238,0.762,0.0,-0.3612
17052,0.581,0.419,0.0,-0.8658
10666,0.167,0.833,0.0,-0.1027
21738,0.0,0.724,0.276,0.7269
18360,0.211,0.789,0.0,-0.34
10800,0.173,0.647,0.18,0.0343
11855,0.244,0.756,0.0,-0.4404
14061,0.0,0.713,0.287,0.6841
12501,0.338,0.538,0.123,-0.5859
8250,0.0,1.0,0.0,0.0
4606,0.0,0.792,0.208,0.2732
1310,0.0,0.658,0.342,0.6369
12561,0.0,1.0,0.0,0.0
