id,neg,neu,pos,compound
12468,0.02,0.904,0.076,0.9732
1196,0.029,0.893,0.078,0.9262
7636,0.061,0.883,0.056,-0.4848
7160,0.0,1.0,0.0,0.0
3378,0.117,0.799,0.084,-0.9737
9794,0.06,0.811,0.129,0.9992
20264,0.064,0.882,0.054,-0.6841
10613,0.017,0.818,0.166,0.9403
9286,0.084,0.866,0.051,0.3313
15619,0.039,0.921,0.039,0.0
11075,0.02,0.929,0.051,0.4588
17000,0.055,0.902,0.043,-0.9504
7241,0.0,0.879,0.121,0.802
511,0.067,0.898,0.035,-0.7748
11629,0.138,0.776,0.087,-0.974
19936,0.133,0.783,0.084,-0.7003
11398,0.042,0.88,0.078,0.9413
13878,0.0,0.832,0.168,0.9888
498,0.066,0.829,0.104,0.9564
2967,0.005,0.915,0.08,0.9659
1314,0.0,0.846,0.154,0.9348
10935,0.08,0.721,0.2,0.9839
15145,0.046,0.906,0.048,-0.1531
17791,0.118,0.758,0.124,-0.1779
16960,0.067,0.894,0.039,-0.8377
1525,0.09,0.833,0.077,-0.2389
6102,0.209,0.705,0.086,-0.9948
16164,0.013,0.96,0.027,0.3182
8432,0.094,0.848,0.058,-0.945
8176,0.088,0.839,0.073,-0.9072
21361,0.14,0.697,0.164,0.6206
8445,0.148,0.766,0.085,-0.9967
15574,0.039,0.877,0.084,0.9554
20182,0.095,0.777,0.128,0.8442
16286,0.081,0.876,0.043,-0.968
20298,0.055,0.838,0.106,0.9924
6887,0.03,0.916,0.054,0.3742
19020,0.177,0.794,0.03,-0.99
5477,0.053,0.874,0.073,0.0772
20899,0.0,1.0,0.0,0.0
12024,0.0,1.0,0.0,0.0
5656,0.111,0.771,0.118,0.8499
2334,0.059,0.837,0.105,0.9893
5678,0.067,0.824,0.109,0.296
21225,0.156,0.77,0.075,-0.9997
6921,0.045,0.862,0.094,0.9554
18216,0.111,0.803,0.086,-0.9915
10285,0.055,0.886,0.059,0.7617
21082,0.109,0.857,0.034,-0.9893
3589,0.042,0.842,0.116,0.9975
9725,0.055,0.826,0.119,0.9923
3262,0.037,0.696,0.267,0.9988
7810,0.084,0.854,0.062,-0.8648
1422,0.091,0.839,0.07,-0.965
16779,0.262,0.725,0.013,-0.9944
18641,0.101,0.774,0.125,0.9333
23049,0.058,0.79,0.152,0.9946
22677,0.101,0.83,0.069,-0.9988
7785,0.1,0.759,0.142,0.9868
17229,0.047,0.885,0.068,0.9102
7755,0.045,0.854,0.101,0.9774
15754,0.056,0.92,0.024,-0.7233
16941,0.098,0.863,0.039,-0.9839
22742,0.029,0.861,0.11,0.9706
17156,0.091,0.864,0.045,-0.9931
17312,0.079,0.815,0.107,0.6486
16691,0.062,0.818,0.12,0.9867
14102,0.087,0.896,0.017,-0.804
6430,0.038,0.849,0.113,0.9888
18923,0.097,0.832,0.071,-0.7676
1308,0.0,0.928,0.072,0.8625
4985,0.085,0.829,0.086,0.6828
21877,0.093,0.882,0.025,-0.966
4414,0.007,0.944,0.049,0.875
18633,0.08,0.835,0.085,0.3586
20579,0.019,0.846,0.136,0.9936
19778,0.122,0.808,0.069,-0.8066
7564,0.138,0.788,0.074,-0.9749
6347,0.124,0.787,0.089,-0.9649
9804,0.081,0.786,0.133,0.9765
11966,0.0,1.0,0.0,0.0
3485,0.079,0.834,0.087,0.3232
1833,0.056,0.843,0.102,0.9872
3545,0.044,0.872,0.084,0.982
4682,0.168,0.759,0.073,-0.9924
7082,0.024,0.832,0.144,0.9942
995,0.053,0.889,0.058,0.0726
22527,0.036,0.864,0.099,0.933
7937,0.091,0.864,0.044,-0.8934
22783,0.056,0.851,0.093,0.8797
23151,0.141,0.75,0.109,-0.9852
6481,0.07,0.853,0.077,0.3282
1212,0.041,0.872,0.087,0.9399
2509,0.157,0.797,0.046,-0.9952
9144,0.182,0.754,0.063,-0.9682
7480,0.128,0.77,0.102,-0.9712
11734,0.155,0.805,0.04,-0.9701
4815,0.098,0.814,0.088,-0.7009
10509,0.114,0.785,0.101,-0.1982
2568,0.075,0.788,0.138,0.982
6463,0.02,0.917,0.063,0.9432
14889,0.057,0.902,0.042,-0.5789
20776,0.099,0.765,0.136,0.3818
18263,0.06,0.94,0.0,-0.6249
20319,0.105,0.797,0.097,-0.8491
6551,0.047,0.785,0.168,0.9961
15728,0.061,0.897,0.042,-0.7926
7539,0.017,0.93,0.053,0.9736
2560,0.0,0.898,0.102,0.8555
18910,0.092,0.699,0.209,0.9953
17941,0.057,0.79,0.153,0.9868
9893,0.069,0.799,0.132,0.9724
3035,0.049,0.865,0.086,0.9409
15445,0.045,0.859,0.097,0.984
23106,0.116,0.79,0.095,-0.7385
7893,0.041,0.812,0.147,0.9977
20935,0.106,0.819,0.075,-0.9795
5590,0.127,0.795,0.077,-0.9766
21894,0.04,0.945,0.015,-0.8519
20597,0.095,0.799,0.106,-0.7825
11304,0.109,0.764,0.128,0.7218
7143,0.0,0.847,0.153,0.875
14678,0.02,0.896,0.084,0.9727
12769,0.047,0.84,0.113,0.7783
8022,0.08,0.886,0.034,-0.9618
8647,0.074,0.802,0.124,0.9783
2799,0.034,0.931,0.035,0.0828
2014,0.103,0.816,0.08,-0.9735
1785,0.038,0.899,0.063,0.8872
23385,0.111,0.856,0.033,-0.9801
14866,0.105,0.895,0.0,-0.7906
3734,0.092,0.845,0.064,-0.9265
6951,0.006,0.95,0.044,0.9779
3595,0.093,0.812,0.095,-0.6047
19270,0.0,0.924,0.076,0.7391
13680,0.059,0.869,0.072,-0.3655
9078,0.135,0.786,0.079,-0.9783
6043,0.068,0.875,0.057,-0.8422
12824,0.099,0.849,0.051,-0.9719
12725,0.056,0.863,0.081,0.9087
2007,0.123,0.776,0.101,-0.9244
2263,0.108,0.843,0.049,-0.9843
17895,0.072,0.729,0.199,0.9989
5619,0.121,0.842,0.036,-0.9908
11963,0.132,0.774,0.094,-0.9487
10227,0.054,0.908,0.038,-0.73
18071,0.081,0.856,0.064,-0.7908
17606,0.065,0.884,0.05,-0.8587
4096,0.043,0.826,0.131,0.9613
13048,0.072,0.838,0.09,0.9569
14573,0.041,0.815,0.144,0.8328
23158,0.13,0.736,0.134,0.6033
18372,0.089,0.911,0.0,-0.9446
8595,0.088,0.78,0.132,0.9257
300,0.077,0.871,0.052,-0.8567
7614,0.086,0.856,0.058,-0.9655
6622,0.12,0.8,0.08,-0.9831
15669,0.088,0.844,0.068,-0.8442
20456,0.045,0.875,0.08,0.8788
15931,0.103,0.82,0.077,-0.9876
11505,0.047,0.85,0.104,0.7184
9587,0.05,0.902,0.047,-0.8106
2122,0.164,0.779,0.056,-0.9947
17360,0.073,0.863,0.064,-0.8414
1982,0.057,0.868,0.075,0.3818
12385,0.043,0.819,0.138,0.9884
14490,0.119,0.828,0.053,-0.9921
18436,0.081,0.835,0.084,-0.2714
20879,0.06,0.909,0.032,-0.9746
4629,0.061,0.828,0.11,0.9824
4864,0.047,0.842,0.111,0.9848
8663,0.196,0.713,0.091,-0.9922
16216,0.128,0.844,0.028,-0.9201
14161,0.051,0.861,0.087,0.5859
9006,0.091,0.85,0.06,-0.9563
20386,0.103,0.816,0.08,-0.4758
3978,0.065,0.893,0.042,-0.9302
13379,0.151,0.804,0.045,-0.9935
16360,0.104,0.789,0.106,-0.1045
12565,0.06,0.868,0.072,0.9022
2554,0.029,0.903,0.068,0.9022
20989,0.078,0.79,0.132,0.886
19263,0.0,1.0,0.0,0.0
20875,0.085,0.787,0.128,0.9783
13613,0.197,0.803,0.0,-0.8957
13863,0.0,0.855,0.145,0.6588
12291,0.109,0.791,0.1,-0.444
16118,0.02,0.92,0.06,0.5423
5572,0.154,0.796,0.05,-0.99
8714,0.073,0.809,0.118,0.9716
22816,0.169,0.822,0.009,-0.9908
836,0.037,0.85,0.113,0.9286
16422,0.359,0.546,0.094,-0.8671
730,0.078,0.83,0.092,0.7693
17415,0.102,0.841,0.057,-0.9994
11173,0.023,0.922,0.055,0.7684
19658,0.117,0.814,0.07,-0.9688
18619,0.057,0.866,0.077,0.7351
1353,0.058,0.858,0.083,0.8879
2577,0.074,0.857,0.069,-0.8045
6524,0.113,0.841,0.046,-0.9948
7327,0.074,0.859,0.067,-0.6012
19588,0.078,0.908,0.014,-0.8793
5812,0.075,0.848,0.077,-0.1189
4642,0.059,0.895,0.046,-0.0258
22792,0.091,0.726,0.184,0.9965
14877,0.229,0.73,0.041,-0.9989
1881,0.088,0.85,0.062,-0.9367
7548,0.036,0.874,0.09,0.9893
1821,0.072,0.863,0.065,-0.8653
22826,0.044,0.903,0.053,0.1779
2016,0.069,0.872,0.059,-0.09
8211,0.062,0.764,0.174,0.9927
5071,0.098,0.852,0.051,-0.9928
12623,0.085,0.874,0.042,-0.8975
10147,0.026,0.887,0.087,0.995
7889,0.164,0.741,0.095,-0.9926
15650,0.115,0.803,0.082,-0.7515
11814,0.095,0.851,0.054,-0.8957
2456,0.083,0.751,0.166,0.9937
11928,0.0,0.881,0.119,0.9274
11523,0.005,0.86,0.135,0.9933
8541,0.102,0.791,0.107,-0.3459
19856,0.071,0.798,0.13,0.743
16014,0.217,0.783,0.0,-0.994
4313,0.091,0.767,0.142,0.9274
4159,0.106,0.793,0.101,-0.808
4394,0.115,0.797,0.088,-0.9868
9119,0.097,0.824,0.079,-0.9655
2616,0.038,0.859,0.103,0.9966
222,0.028,0.93,0.041,0.3441
10477,0.089,0.808,0.103,0.8653
1539,0.087,0.865,0.048,-0.7715
12566,0.107,0.893,0.0,-0.7964
4680,0.149,0.735,0.116,-0.9874
4079,0.038,0.889,0.073,0.5037
18534,0.2,0.756,0.044,-0.9962
15150,0.01,0.841,0.149,0.9876
2804,0.14,0.742,0.118,-0.9148
22332,0.03,0.909,0.061,0.5439
9179,0.096,0.805,0.099,0.3818
13817,0.082,0.827,0.091,0.5295
3083,0.072,0.815,0.113,0.5413
17953,0.18,0.771,0.049,-0.9988
10981,0.073,0.823,0.104,0.8791
5228,0.209,0.735,0.056,-0.9968
19966,0.148,0.767,0.085,-0.9929
4474,0.116,0.766,0.118,-0.6649
991,0.035,0.849,0.116,0.9837
15934,0.031,0.842,0.126,0.9878
9062,0.123,0.853,0.024,-0.9978
8659,0.085,0.81,0.106,0.9397
5110,0.046,0.835,0.119,0.9937
10287,0.118,0.84,0.041,-0.9774
19571,0.054,0.846,0.1,0.9052
20942,0.044,0.849,0.107,0.9672
1027,0.101,0.765,0.133,0.9862
18884,0.095,0.752,0.153,0.9977
11362,0.017,0.843,0.14,0.8989
13967,0.155,0.737,0.107,-0.9844
4679,0.14,0.774,0.085,-0.9588
12582,0.032,0.862,0.105,0.9875
14715,0.057,0.893,0.05,-0.4468
21315,0.224,0.676,0.1,-0.9847
17030,0.111,0.814,0.075,-0.8833
15307,0.128,0.821,0.051,-0.984
20794,0.078,0.841,0.081,-0.7256
4837,0.214,0.714,0.072,-0.9968
6823,0.135,0.771,0.093,-0.9934
483,0.075,0.873,0.051,-0.8943
10729,0.04,0.822,0.138,0.9834
17373,0.16,0.794,0.046,-0.936
10288,0.082,0.871,0.046,-0.9944
13298,0.049,0.862,0.089,0.765
20686,0.248,0.681,0.071,-0.999
5074,0.179,0.737,0.085,-0.9985
12041,0.104,0.843,0.053,-0.9794
20870,0.097,0.852,0.051,-0.9607
15153,0.027,0.909,0.064,0.8689
15294,0.096,0.802,0.102,0.0413
17052,0.087,0.847,0.066,-0.8357
10666,0.113,0.737,0.15,0.4404
21738,0.167,0.782,0.051,-0.9974
18360,0.144,0.763,0.092,-0.9793
10800,0.152,0.741,0.108,-0.7959
11855,0.134,0.799,0.067,-0.9866
14061,0.076,0.834,0.089,0.3212
12501,0.172,0.747,0.08,-0.9957
8250,0.029,0.85,0.121,0.9971
4606,0.026,0.88,0.094,0.9722
1310,0.047,0.864,0.089,0.9819
12561,0.039,0.92,0.041,-0.3818
16917,0.072,0.812,0.116,0.9524
5162,0.092,0.742,0.167,0.9702
16509,0.132,0.785,0.083,-0.9929
1789,0.032,0.797,0.171,0.8689
17992,0.133,0.823,0.043,-0.9473
6216,0.107,0.846,0.047,-0.9909
5144,0.058,0.866,0.076,0.7422
18949,0.045,0.839,0.116,0.9981
9282,0.052,0.831,0.117,0.9538
1214,0.094,0.814,0.092,-0.0387
13045,0.017,0.866,0.117,0.992
3922,0.079,0.857,0.064,-0.7964
14243,0.004,0.922,0.074,0.9872
17773,0.071,0.804,0.125,0.9756
15787,0.055,0.782,0.162,0.9954
3693,0.113,0.778,0.109,-0.3419
20178,0.091,0.848,0.06,-0.9728
3148,0.053,0.887,0.06,0.128
7799,0.065,0.853,0.082,0.176
17318,0.059,0.86,0.082,0.8943
15117,0.071,0.874,0.056,-0.5423
18461,0.045,0.784,0.171,0.9682
19790,0.072,0.885,0.043,-0.9608
22263,0.082,0.829,0.089,0.8689
20389,0.027,0.875,0.098,0.7717
20583,0.052,0.891,0.057,0.3834
7566,0.073,0.811,0.116,0.9475
8912,0.084,0.842,0.074,-0.62
7764,0.056,0.845,0.099,0.9483
1618,0.038,0.889,0.073,0.7269
4175,0.063,0.845,0.091,0.8176
7290,0.077,0.792,0.131,0.9967
7508,0.055,0.873,0.072,0.4243
2108,0.05,0.855,0.095,0.9458
19897,0.219,0.772,0.009,-0.9925
4346,0.047,0.843,0.11,0.9767
10330,0.0,0.89,0.11,0.7351
13943,0.137,0.68,0.182,0.1282
8765,0.212,0.661,0.127,-0.9914
14871,0.048,0.684,0.268,0.9996
15742,0.133,0.74,0.127,-0.7791
15852,0.168,0.774,0.058,-0.9787
11388,0.036,0.913,0.051,0.6288
6385,0.055,0.848,0.098,0.9918
20399,0.054,0.871,0.075,0.8338
16959,0.042,0.822,0.136,0.9868
2253,0.08,0.819,0.101,0.9327
12846,0.091,0.825,0.085,-0.3246
5214,0.121,0.744,0.135,0.7878
14786,0.091,0.823,0.086,-0.9691
1048,0.19,0.766,0.043,-0.9982
7933,0.069,0.843,0.088,0.7049
3796,0.054,0.828,0.117,0.9896
21648,0.169,0.789,0.042,-0.9929
11793,0.072,0.831,0.097,0.9511
17159,0.014,0.828,0.158,0.9965
21485,0.146,0.793,0.062,-0.9924
5890,0.044,0.883,0.073,0.872
16541,0.088,0.805,0.107,0.7409
8900,0.119,0.774,0.107,-0.8176
9725,0.057,0.9,0.043,-0.6339
7034,0.122,0.835,0.043,-0.9825
15412,0.123,0.781,0.095,-0.9344
7456,0.081,0.805,0.114,0.9807
16204,0.04,0.866,0.095,0.9597
11132,0.088,0.813,0.099,0.2216
10288,0.14,0.753,0.107,-0.9202
7809,0.119,0.825,0.057,-0.9517
18457,0.144,0.788,0.068,-0.9811
12724,0.037,0.836,0.127,0.6597
19409,0.045,0.847,0.109,0.9916
3387,0.071,0.829,0.1,0.9781
14065,0.074,0.863,0.063,-0.8787
8023,0.099,0.834,0.067,-0.8126
7687,0.056,0.801,0.143,0.9986
16655,0.05,0.887,0.063,0.8125
11461,0.095,0.843,0.063,-0.8926
10836,0.047,0.876,0.077,0.9879
14902,0.196,0.746,0.058,-0.9999
7986,0.09,0.849,0.061,-0.8026
20039,0.035,0.805,0.16,0.9783
1525,0.079,0.864,0.057,-0.3182
4443,0.084,0.82,0.096,0.6096
1592,0.066,0.852,0.082,0.8459
10710,0.099,0.816,0.086,-0.9114
22504,0.011,0.896,0.093,0.9423
19714,0.022,0.907,0.071,0.8653
12690,0.062,0.859,0.079,0.4423
1641,0.118,0.824,0.058,-0.5991
17944,0.218,0.767,0.015,-0.9891
4421,0.0,0.843,0.157,0.91
12898,0.0,0.94,0.06,0.7149
18694,0.133,0.74,0.127,-0.1578
16279,0.11,0.848,0.042,-0.7955
3574,0.081,0.831,0.088,-0.0094
1549,0.044,0.887,0.069,0.5106
8197,0.059,0.903,0.038,-0.8093
12952,0.06,0.94,0.0,-0.5423
1215,0.084,0.779,0.137,0.9701
11598,0.196,0.752,0.052,-0.9979
1494,0.096,0.794,0.11,0.7952
4841,0.131,0.784,0.085,-0.8972
4678,0.077,0.829,0.094,0.3818
4375,0.099,0.783,0.118,0.8681
8793,0.1,0.775,0.124,0.9326
9293,0.068,0.872,0.061,-0.4588
4648,0.224,0.725,0.051,-0.998
3371,0.093,0.817,0.091,0.5071
15132,0.125,0.814,0.061,-0.9814
5857,0.218,0.685,0.097,-0.9988
22,0.155,0.759,0.085,-0.9795
19518,0.058,0.849,0.093,0.8939
1691,0.125,0.746,0.129,-0.5733
9375,0.144,0.777,0.079,-0.9811
1914,0.0,0.94,0.06,0.4215
3780,0.11,0.783,0.107,-0.9231
10336,0.086,0.876,0.038,-0.8758
11612,0.0,0.872,0.128,0.9274
17587,0.008,0.854,0.138,0.9923
373,0.046,0.865,0.089,0.9501
4063,0.066,0.89,0.044,-0.09
9198,0.021,0.862,0.117,0.9905
5609,0.104,0.833,0.064,-0.985
16813,0.092,0.861,0.048,-0.9542
7060,0.048,0.824,0.128,0.986
15983,0.072,0.876,0.053,-0.8536
8384,0.047,0.918,0.034,-0.8126
21347,0.076,0.918,0.006,-0.9913
21057,0.055,0.795,0.15,0.7351
21044,0.164,0.793,0.042,-0.9958
10674,0.046,0.861,0.093,0.9395
16289,0.0,0.868,0.132,0.4404
11484,0.084,0.845,0.071,-0.2862
13796,0.094,0.864,0.042,-0.9599
10053,0.102,0.819,0.079,-0.9516
3999,0.063,0.841,0.096,0.9706
19637,0.114,0.799,0.087,-0.9389
5538,0.093,0.839,0.068,-0.8072
9410,0.047,0.83,0.122,0.936
22737,0.046,0.832,0.122,0.9098
10309,0.052,0.892,0.057,-0.2048
10910,0.176,0.817,0.007,-0.992
2150,0.109,0.724,0.167,0.9834
18723,0.058,0.896,0.046,-0.5496
11567,0.071,0.823,0.106,0.6705
21319,0.025,0.874,0.101,0.9666
4350,0.018,0.865,0.117,0.8014
14251,0.079,0.852,0.07,-0.4581
19652,0.083,0.81,0.107,0.9625
14047,0.031,0.833,0.137,0.9617
11754,0.043,0.797,0.16,0.9932
10,0.132,0.812,0.056,-0.9831
15311,0.121,0.618,0.262,0.5848
14099,0.11,0.786,0.104,-0.0516
14622,0.013,0.894,0.093,0.9935
882,0.02,0.939,0.041,0.183
14824,0.062,0.787,0.15,0.9815
6102,0.037,0.901,0.062,0.8952
20163,0.04,0.912,0.048,0.0772
437,0.062,0.799,0.139,0.9937
3512,0.044,0.838,0.118,0.8674
8531,0.018,0.868,0.115,0.9841
1167,0.098,0.838,0.064,-0.923
8133,0.049,0.771,0.181,0.9962
20045,0.099,0.812,0.089,-0.9415
1515,0.056,0.868,0.077,0.8158
6473,0.126,0.753,0.121,-0.6016
21062,0.126,0.791,0.082,-0.8957
18241,0.103,0.878,0.019,-0.9988
16229,0.084,0.835,0.081,-0.697
20158,0.14,0.748,0.112,-0.7184
1282,0.121,0.79,0.089,-0.9442
16008,0.099,0.83,0.071,-0.9245
18533,0.044,0.893,0.064,0.5658
13087,0.132,0.792,0.076,-0.1739
12376,0.094,0.793,0.113,0.6956
1375,0.073,0.862,0.065,-0.6199
1370,0.037,0.803,0.16,0.9974
10417,0.065,0.899,0.035,-0.7409
10608,0.141,0.743,0.115,-0.9698
4291,0.176,0.735,0.089,-0.8979
5671,0.058,0.821,0.122,0.996
8543,0.005,0.888,0.107,0.9799
13309,0.133,0.867,0.0,-0.8458
11396,0.104,0.815,0.081,-0.9583
14625,0.0,0.912,0.088,0.6808
12459,0.073,0.914,0.013,-0.7684
15583,0.078,0.861,0.061,-0.8343
20251,0.156,0.735,0.109,-0.9973
694,0.126,0.774,0.1,-0.9349
10113,0.111,0.82,0.069,-0.9923
1059,0.047,0.785,0.168,0.9942
20206,0.119,0.845,0.036,-0.7424
5514,0.033,0.926,0.041,-0.0698
156,0.083,0.796,0.121,0.9275
17088,0.011,0.902,0.086,0.9661
21623,0.071,0.839,0.089,0.9562
20086,0.157,0.727,0.116,-0.9685
1382,0.044,0.926,0.03,-0.128
13124,0.008,0.842,0.15,0.991
4514,0.127,0.765,0.108,-0.781
11608,0.2,0.698,0.102,-0.9955
9676,0.1,0.742,0.157,0.9889
15447,0.059,0.913,0.028,-0.9459
20300,0.156,0.8,0.044,-0.9953
16319,0.035,0.868,0.097,0.9899
2875,0.099,0.852,0.049,-0.9247
7231,0.067,0.842,0.091,0.9478
20973,0.031,0.969,0.0,-0.3818
14494,0.008,0.923,0.069,0.9079
20323,0.059,0.849,0.093,0.9201
15733,0.113,0.802,0.085,-0.893
369,0.182,0.767,0.051,-0.9167
11835,0.182,0.706,0.112,-0.9167
10701,0.024,0.861,0.115,0.8481
2504,0.104,0.819,0.076,-0.9483
17131,0.107,0.812,0.081,-0.9609
7736,0.112,0.763,0.125,0.033
10081,0.096,0.842,0.062,-0.9435
19502,0.116,0.822,0.062,-0.9388
8395,0.085,0.779,0.136,0.9746
17829,0.11,0.805,0.085,-0.9681
21185,0.044,0.896,0.061,0.5279
588,0.024,0.925,0.05,0.6866
14746,0.089,0.824,0.087,-0.4098
5276,0.058,0.771,0.171,0.9911
17028,0.062,0.858,0.08,0.34
13922,0.073,0.825,0.102,0.9881
5878,0.116,0.802,0.082,-0.8948
20269,0.168,0.651,0.181,0.9125
13754,0.092,0.812,0.095,-0.4372
1261,0.0,0.837,0.163,0.9197
22232,0.039,0.88,0.081,0.9424
9102,0.015,0.909,0.075,0.9652
107,0.094,0.875,0.031,-0.7682
18587,0.07,0.822,0.108,0.9902
17637,0.078,0.86,0.062,-0.7797
14996,0.057,0.859,0.084,0.6369
20824,0.143,0.782,0.074,-0.9423
6942,0.202,0.714,0.084,-0.9968
7129,0.033,0.874,0.093,0.9961
11788,0.162,0.789,0.05,-0.9846
6279,0.043,0.819,0.138,0.9884
9401,0.091,0.823,0.086,-0.8749
1029,0.054,0.85,0.097,0.9741
12377,0.051,0.884,0.065,0.8379
13475,0.149,0.683,0.168,0.5707
3101,0.018,0.928,0.054,0.8922
20223,0.134,0.805,0.061,-0.987
16407,0.037,0.831,0.132,0.9371
19339,0.056,0.885,0.059,0.4497
6884,0.012,0.9,0.088,0.9446
4748,0.0,0.922,0.078,0.6486
17029,0.123,0.798,0.079,-0.9668
8164,0.037,0.816,0.147,0.9939
9669,0.097,0.84,0.064,-0.9371
9387,0.079,0.838,0.083,-0.5445
18042,0.104,0.859,0.037,-0.9812
16186,0.107,0.847,0.046,-0.9821
10662,0.04,0.96,0.0,-0.4019
19442,0.087,0.888,0.025,-0.9914
13436,0.051,0.924,0.025,-0.909
16610,0.127,0.873,0.0,-0.4404
20529,0.098,0.451,0.451,0.8225
2603,0.019,0.981,0.0,-0.296
7132,0.111,0.807,0.082,-0.9514
2506,0.058,0.857,0.085,0.7165
10077,0.142,0.752,0.106,-0.9695
19368,0.228,0.726,0.046,-0.9983
1211,0.171,0.757,0.072,-0.9896
14677,0.074,0.839,0.086,0.4701
7600,0.101,0.792,0.107,-0.4581
10541,0.091,0.808,0.101,-0.1109
13830,0.181,0.777,0.042,-0.9954
3294,0.047,0.875,0.079,0.9595
11999,0.0,1.0,0.0,0.0
20037,0.064,0.852,0.084,0.9278
11627,0.041,0.908,0.051,0.4215
6056,0.116,0.812,0.073,-0.8418
17540,0.14,0.815,0.046,-0.9945
15109,0.043,0.799,0.158,0.998
6160,0.092,0.872,0.037,-0.9797
2095,0.06,0.831,0.11,0.9885
21493,0.108,0.848,0.044,-0.9989
15021,0.071,0.821,0.108,0.9211
14420,0.124,0.809,0.066,-0.9894
23196,0.057,0.904,0.039,-0.976
8671,0.056,0.808,0.135,0.9983
5150,0.088,0.828,0.084,-0.4085
22578,0.014,0.865,0.122,0.9452
16807,0.193,0.788,0.018,-0.9958
14688,0.0,1.0,0.0,0.0
2920,0.074,0.813,0.113,0.9504
21468,0.129,0.818,0.053,-0.9874
15718,0.06,0.89,0.049,-0.9262
14452,0.07,0.904,0.027,-0.9449
9082,0.093,0.775,0.131,0.966
10444,0.101,0.846,0.053,-0.978
16176,0.122,0.86,0.018,-0.9806
2556,0.082,0.866,0.051,-0.9658
8070,0.048,0.883,0.069,0.5106
7854,0.099,0.796,0.105,0.5507
208,0.05,0.871,0.08,0.9636
13734,0.254,0.69,0.056,-0.9908
612,0.06,0.845,0.095,0.9615
22280,0.066,0.887,0.047,-0.978
15702,0.086,0.856,0.058,-0.8912
8802,0.096,0.806,0.098,0.4168
11025,0.027,0.939,0.034,0.6159
6018,0.09,0.792,0.118,0.2878
3068,0.122,0.846,0.032,-0.9898
5396,0.092,0.828,0.079,-0.6142
1127,0.031,0.892,0.077,0.9577
9360,0.081,0.815,0.103,-0.7312
7591,0.066,0.807,0.128,0.9974
10261,0.054,0.918,0.028,-0.8674
11013,0.042,0.913,0.046,0.2681
4425,0.107,0.861,0.032,-0.9826
2344,0.061,0.819,0.12,0.9891
19918,0.1,0.823,0.077,-0.9854
13074,0.054,0.797,0.149,0.936
1352,0.079,0.921,0.0,-0.836
8782,0.104,0.783,0.113,-0.5015
2616,0.131,0.823,0.047,-0.9843
9947,0.065,0.863,0.072,0.0292
20371,0.102,0.851,0.047,-0.9914
9568,0.137,0.782,0.081,-0.977
2859,0.06,0.858,0.082,0.9694
4294,0.065,0.838,0.097,0.9256
6174,0.032,0.891,0.077,0.975
8823,0.049,0.9,0.051,0.0887
6128,0.07,0.874,0.056,-0.6098
19726,0.191,0.717,0.092,-0.9976
8372,0.056,0.893,0.051,-0.5005
243,0.098,0.816,0.086,-0.8422
1907,0.144,0.78,0.076,-0.9968
4430,0.12,0.824,0.056,-0.955
20807,0.032,0.844,0.124,0.9909
12403,0.139,0.828,0.033,-0.9811
13368,0.102,0.78,0.118,0.9421
10081,0.039,0.902,0.059,0.9393
20645,0.044,0.845,0.111,0.9757
7098,0.075,0.8,0.125,0.9726
16784,0.065,0.898,0.036,-0.8751
15075,0.097,0.844,0.059,-0.9524
15056,0.05,0.923,0.027,-0.5859
11981,0.041,0.893,0.066,0.8526
12984,0.133,0.791,0.076,-0.9946
18496,0.063,0.886,0.051,-0.4424
23287,0.011,0.896,0.093,0.9423
13691,0.129,0.774,0.097,-0.978
11866,0.107,0.804,0.089,-0.9629
12548,0.0,0.89,0.11,0.4019
12013,0.079,0.794,0.127,0.9763
15146,0.052,0.835,0.113,0.8615
20438,0.134,0.826,0.04,-0.9958
5237,0.087,0.835,0.078,-0.6953
15738,0.15,0.85,0.0,-0.875
21533,0.068,0.866,0.066,-0.1054
2998,0.128,0.818,0.054,-0.9931
17706,0.021,0.933,0.045,0.296
17796,0.086,0.835,0.079,-0.5514
8729,0.05,0.819,0.131,0.9981
8856,0.059,0.916,0.025,-0.9642
2883,0.086,0.847,0.067,-0.9239
20741,0.119,0.797,0.084,-0.8957
18294,0.157,0.755,0.088,-0.9666
7202,0.126,0.817,0.057,-0.9885
555,0.193,0.74,0.067,-0.9986
17849,0.087,0.792,0.121,0.9993
18390,0.092,0.863,0.045,-0.5106
9777,0.083,0.823,0.094,-0.7392
18625,0.166,0.772,0.062,-0.9954
22183,0.124,0.853,0.023,-0.8883
7952,0.102,0.763,0.135,0.9319
4282,0.088,0.839,0.073,-0.3818
22890,0.139,0.861,0.0,-0.9118
3506,0.145,0.791,0.064,-0.9876
10603,0.069,0.843,0.088,0.8733
13317,0.208,0.734,0.058,-0.995
540,0.155,0.721,0.124,-0.9433
635,0.0,0.87,0.13,0.7783
18601,0.219,0.781,0.0,-0.9118
4984,0.059,0.804,0.137,0.9846
21676,0.046,0.832,0.122,0.9811
3952,0.11,0.801,0.088,-0.9575
2652,0.081,0.777,0.142,0.9951
20577,0.069,0.882,0.049,-0.7072
16680,0.076,0.78,0.144,0.9969
19855,0.07,0.84,0.09,0.6802
21141,0.114,0.786,0.1,-0.7999
9229,0.016,0.969,0.016,-0.001
6753,0.051,0.892,0.058,0.4242
14094,0.059,0.833,0.108,0.946
